Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
4.650474,,Insert,278207307,0,B,2000,90400,G,
4.650526,,Cancel,278198123,,,-1000,,,
4.650528,,Insert,278207315,0,A,2000,124700,G,
4.650656,,Cancel,278206959,,,-2000,,,
4.650656,,Insert,278207351,0,A,2000,158700,G,
4.654136,,Cancel,278207315,,,-2000,,,
4.654258,,Cancel,278207351,,,-2000,,,
4.654258,,Insert,278207611,0,A,2000,158800,G,
4.654531,,Insert,278207619,0,A,2000,124700,G,
4.654948,,Insert,278207635,0,A,1000,125000,G,
4.654949,,Cancel,278207619,,,-2000,,,
4.654962,,Cancel,278201727,,,-3000,,,
4.654967,,Insert,278207643,0,A,2000,124500,G,
4.655293,,Cancel,278207635,,,-1000,,,
4.655298,,Insert,278207671,0,A,2000,124700,G,
4.655416,,Cancel,278207671,,,-2000,,,
4.655418,,Insert,278207675,0,A,1000,125000,G,
4.655588,,Insert,278207683,0,A,2000,124700,G,
4.65963,,Cancel,278207683,,,-2000,,,
4.659634,,Insert,278207739,0,B,1000,124300,G,
4.659665,,Cancel,278207279,,,-1000,,,
4.659671,,Insert,278207743,0,B,3000,124100,G,
4.659712,,Cancel,278207307,,,-2000,,,
4.659712,,Insert,278207751,0,B,2000,90500,G,
4.659835,,Cancel,278207251,,,-2000,,,
4.663541,,Cancel,278207287,,,-700,,,
4.663543,,Insert,278207843,0,B,700,124300,G,
4.66424,,Cancel,278206767,,,-1000,,,
4.677322,,Insert,278208059,0,A,2000,124600,G,
4.687471,,Cancel,278207843,,,-700,,,
4.687543,,Insert,278208099,0,A,1000,125900,G,
4.687771,,Insert,278208103,0,A,1000,124400,G,
4.687794,,Insert,278208107,0,A,700,124400,G,
4.697862,,Cancel,7078587,,,-10000,,,
4.697862,,Cancel,7078588,,,-10000,,,
4.697862,,Insert,7078589,1,A,10000,125000,G,
4.697862,,Insert,7078590,1,B,10000,123800,G,
4.709742,,Cancel,278206867,,,-1000,,,
4.740443,,Cancel,278207739,,,-1000,,,
4.740466,,Cancel,278204723,,,-1000,,,
4.740467,,Cancel,278204731,,,-1000,,,
4.740469,,Cancel,278200195,,,-1000,,,
4.740477,,Insert,278209119,0,A,1000,124500,G,
4.740506,,Insert,278209127,0,A,1000,153800,G,
4.740524,,Cancel,278207751,,,-2000,,,
4.740524,,Insert,278209139,0,B,2000,90400,G,
4.740531,,Insert,278209143,0,B,1000,80300,G,
4.74055,,Insert,278209159,0,A,1000,168300,G,
4.740669,,Insert,278209171,0,B,2000,123300,G,
4.740682,,Insert,278209175,0,B,1000,124200,G,
4.740779,,Insert,278209179,0,A,2000,124700,G,
4.740795,,Insert,278209183,0,A,1000,124400,G,
4.740881,,Cancel,278207675,,,-1000,,,
4.740906,,Cancel,278200879,,,-1000,,,
4.740961,,Cancel,278207611,,,-2000,,,
4.740961,,Insert,278209203,0,A,2000,158700,G,
4.740987,,Insert,278209207,0,B,1000,94800,G,
4.741089,,Insert,278209215,0,A,1000,125000,G,
4.741204,,Cancel,278209203,,,-2000,,,
4.741204,,Insert,278209219,0,A,2000,158800,G,
4.75578,,Cancel,278206875,,,-1000,,,
4.755786,,Insert,278209427,0,A,1000,124700,G,
4.762423,,Cancel,278193619,,,-1000,,,
4.762682,,Cancel,278209183,,,-1000,,,
4.767205,,Cancel,278209215,,,-1000,,,
4.776164,,Insert,278210171,0,B,1000,124200,G,
4.776212,,Insert,278210179,0,A,1000,124400,G,
4.776275,,Insert,278210187,0,A,1000,125000,G,
4.795137,,Cancel,278210179,,,-1000,,,
4.795142,,Cancel,278210187,,,-1000,,,
4.795149,,Cancel,278209175,,,-1000,,,
4.796123,,Cancel,278210171,,,-1000,,,
4.796139,,Insert,278210455,0,A,8000,124400,G,
4.796175,,Cancel,278209219,,,-2000,,,
4.796175,,Insert,278210463,0,A,2000,158700,G,
4.796334,,Insert,278210479,0,A,1000,124300,G,
4.796359,,Cancel,278207643,,,-2000,,,
4.796361,,Cancel,278209119,,,-1000,,,
4.796369,,Insert,278210483,0,A,3000,124500,G,
4.796371,,Cancel,278205283,,,-3000,,,
4.796513,,Cancel,278193479,,,-2000,,,
4.798111,,Cancel,278201623,,,-1000,,,
4.799484,,Insert,278210607,0,A,1000,129200,G,
4.804424,,Cancel,278198855,,,-1000,,,
4.804948,,Cancel,278210479,,,-1000,,,
4.804978,,Insert,278210759,0,A,3000,124500,G,
4.804996,,Cancel,278210455,,,-8000,,,
4.805007,,Insert,278210775,0,A,1000,124400,G,
4.805152,,Insert,278210791,0,A,1000,124700,G,
4.805204,,Insert,278210799,0,A,1000,125000,G,
4.805209,,Insert,278210803,0,A,2000,125300,G,
4.805216,,Insert,278210807,0,B,1000,124200,G,
4.805218,,Insert,278210811,0,A,1000,124400,G,
4.805367,,Cancel,278210463,,,-2000,,,
4.805367,,Insert,278210827,0,A,2000,158800,G,
4.808742,,Cancel,278210775,,,-1000,,,
4.808819,,Insert,278210895,0,B,1000,124200,G,
4.809045,,Cancel,278210791,,,-1000,,,
4.831603,,Insert,278211203,0,B,1000,124300,G,
4.831632,,Cancel,278209171,,,-2000,,,
4.831653,,Cancel,278210811,,,-1000,,,
4.831678,,Cancel,278209139,,,-2000,,,
4.831678,,Insert,278211207,0,B,2000,90500,G,
4.834679,,Cancel,278209179,,,-2000,,,
4.854354,,Cancel,278210895,,,-1000,,,
4.85538,,Insert,278211367,0,A,1000,124400,G,
4.859238,,Cancel,278211203,,,-1000,,,
4.859269,,Insert,278211407,0,B,2000,123300,G,
4.859271,,Insert,278211411,0,B,1000,124200,G,
4.859303,,Cancel,278211367,,,-1000,,,
4.859315,,Cancel,278211207,,,-2000,,,
4.859315,,Insert,278211415,0,B,2000,90400,G,
4.89623,,Insert,278212135,0,A,2000,125500,G,
4.938042,,Insert,278212535,0,B,1000,122700,G,
5.018412,,Cancel,7078589,,,-10000,,,
5.018412,,Cancel,7078590,,,-10000,,,
5.018412,,Insert,7078591,1,A,10000,124900,G,
5.018412,,Insert,7078592,1,B,10000,123700,G,
5.045643,,Insert,278213943,0,A,1000,124400,G,
5.045731,,Cancel,278210799,,,-1000,,,
5.045734,,Cancel,278211411,,,-1000,,,
5.045821,,Cancel,278210827,,,-2000,,,
5.045821,,Insert,278213959,0,A,2000,158700,G,
5.046283,,Insert,278214027,0,B,1000,124200,G,
5.046747,,Cancel,278214027,,,-1000,,,
5.048503,,Insert,278214091,0,A,1000,125000,G,
5.048561,,Insert,278214099,0,B,1000,124300,G,
5.048586,,Cancel,278209207,,,-1000,,,
5.048587,,Cancel,278209159,,,-1000,,,
5.048594,,Cancel,278213943,,,-1000,,,
5.04862,,Insert,278214103,0,B,1000,94900,G,
5.048623,,Cancel,278213959,,,-2000,,,
5.048623,,Insert,278214107,0,A,2000,158800,G,
5.048637,,Cancel,278211415,,,-2000,,,
5.048637,,Insert,278214111,0,B,2000,90500,G,
5.048646,,Insert,278214115,0,A,1000,168400,G,
5.04877,,Cancel,278211407,,,-2000,,,
5.063383,,Cancel,278214099,,,-1000,,,
5.063416,,Insert,278214255,0,B,2000,123300,G,
5.063417,,Insert,278214259,0,B,1000,124200,G,
5.063461,,Cancel,278214111,,,-2000,,,
5.063461,,Insert,278214263,0,B,2000,90400,G,
5.069177,,Cancel,278207743,,,-3000,,,
5.071472,,Cancel,278214259,,,-1000,,,
5.071483,,Insert,278214487,0,A,1000,124400,G,
5.07185,,Cancel,278214107,,,-2000,,,
5.07185,,Insert,278214511,0,A,2000,158700,G,
5.0719,,Cancel,278214511,,,-2000,,,
5.0719,,Insert,278214519,0,A,2000,158800,G,
5.081506,,Insert,278214751,0,A,2000,124700,G,
5.081521,,Cancel,278214091,,,-1000,,,
5.081597,,Cancel,278214519,,,-2000,,,
5.081597,,Insert,278214767,0,A,2000,158700,G,
5.082898,,Cancel,278214487,,,-1000,,,
5.08474,,Insert,278214843,0,B,1000,124200,G,
5.084749,,Cancel,278214767,,,-2000,,,
5.084749,,Insert,278214847,0,A,2000,158800,G,
5.084801,,Insert,278214859,0,A,1000,125000,G,
5.084807,,Insert,278214863,0,A,1000,124400,G,
5.088437,,Cancel,278214859,,,-1000,,,
5.088472,,Cancel,278214843,,,-1000,,,
5.088512,,Cancel,278214847,,,-2000,,,
5.088512,,Insert,278214927,0,A,2000,158700,G,
5.089681,,Insert,278214955,0,A,1000,124300,G,
5.089705,,Cancel,278210759,,,-3000,,,
5.089707,,Cancel,278210803,,,-2000,,,
5.089807,,Insert,278214971,0,A,8000,124400,G,
5.089899,,Cancel,278210807,,,-1000,,,
5.090464,,Insert,278215111,0,A,1020,124300,G,
5.090583,,Cancel,278193355,,,-680,,,
5.090681,,Cancel,278193343,,,-1000,,,
5.090843,,Insert,278215299,0,A,1000,124300,G,
5.090861,,Insert,278215311,0,A,690,124300,G,
5.091006,,Cancel,278208099,,,-1000,,,
5.09133,,Cancel,278194515,,,-2000,,,
5.09133,,Insert,278215523,0,B,2000,122900,G,
5.09135,,Cancel,278193927,,,-8000,,,
5.091373,,Insert,278215551,0,A,8000,124300,G,
5.091421,,Cancel,278206871,,,-1000,,,
5.091491,,Cancel,278212135,,,-2000,,,
5.091523,,Insert,278215691,0,B,1000,124100,G,
5.09153,,Insert,278215699,0,B,2000,123200,G,
5.091651,,Insert,278215859,0,A,2000,124600,G,
5.09175,,Insert,278215923,0,B,1000,124100,G,
5.091778,,Insert,278215955,0,B,1000,123600,G,
5.091806,,Insert,278215979,0,B,1000,124200,G,
5.091816,,Cancel,278215311,,,-690,,,
5.09183,,Cancel,278215551,,,-8000,,,
5.091834,,Cancel,278215859,,,-2000,,,
5.091834,,Cancel,278215699,,,-2000,,,
5.091839,,Insert,278216015,0,B,3000,124000,G,
5.091876,,Insert,278216035,0,A,690,124300,G,
5.092007,,Cancel,278215979,,,-1000,,,
5.092033,,Cancel,278216035,,,-690,,,
5.092095,,Cancel,278214263,,,-2000,,,
5.092095,,Insert,278216115,0,B,2000,90300,G,
5.092097,,Insert,278216119,0,B,1000,124200,G,
5.092128,,Insert,278216151,0,B,690,124200,G,
5.092131,,Insert,278216155,0,B,3000,124100,G,
5.092131,,Cancel,278216015,,,-3000,,,
5.092132,,Insert,278216159,0,B,2000,123200,G,
5.092198,,Cancel,278216115,,,-2000,,,
5.092198,,Insert,278216187,0,B,2000,90400,G,
5.092206,,Cancel,278214955,,,-1000,,,
5.092239,,Cancel,278216159,,,-2000,,,
5.092315,,Insert,278216231,0,A,1000,124300,G,
5.092347,,Cancel,278216155,,,-3000,,,
5.092488,,Insert,278216267,0,B,1000,124200,G,
5.092513,,Cancel,278215299,,,-1000,,,
5.092631,,Cancel,278216231,,,-1000,,,
5.096324,,Insert,278216679,0,A,2000,124500,G,
5.098909,,Cancel,278216151,,,-690,,,
5.098912,,Insert,278216767,0,A,690,124300,G,
5.098912,,Cancel,278216119,,,-1000,,,
5.09894,,Insert,278216775,0,A,1000,124300,G,
5.098944,,Cancel,278216267,,,-1000,,,
5.098982,,Insert,278216791,0,B,2000,123200,G,
5.099073,,Insert,278216795,0,A,1000,124300,G,
5.099564,,Cancel,278216187,,,-2000,,,
5.099564,,Insert,278216835,0,B,2000,90300,G,
5.099577,,Insert,278216843,0,A,4000,124400,G,
5.099602,,Insert,278216863,0,A,2000,124600,G,
5.099708,,Insert,278216903,0,A,1000,124300,G,
5.099782,,Cancel,278192775,,,-1000,,,
5.099916,,Cancel,278215923,,,-1000,,,
5.099951,,Insert,278217003,0,A,1000,124200,G,
5.099955,,Cancel,278192783,,,-1000,,,
5.099978,,Cancel,278216843,,,-4000,,,
5.099985,,Insert,278217035,0,A,3000,124400,G,
5.099989,,Cancel,278191779,,,-1000,,,
5.099999,,Cancel,278210483,,,-3000,,,
5.100008,,Cancel,278192779,,,-2000,,,
5.10002,,Cancel,278214927,,,-2000,,,
5.10002,,Insert,278217051,0,A,2000,158600,G,
5.100093,,Cancel,278217003,,,-1000,,,
5.100227,,Insert,278217131,0,A,2000,125200,G,
5.100278,,Cancel,278212535,,,-1000,,,
5.100299,,Insert,278217159,0,A,1000,124700,G,
5.100375,,Cancel,278215691,,,-1000,,,
5.100478,,Insert,278217195,0,A,1000,124200,G,
5.102006,,Cancel,278217131,,,-2000,,,
5.102282,,Cancel,278217195,,,-1000,,,
5.102628,,Cancel,278217051,,,-2000,,,
5.102628,,Insert,278217543,0,A,2000,158700,G,
5.102906,,Insert,278217563,0,A,2000,125200,G,
5.10857,,Insert,278217791,0,A,2000,124400,G,
5.108581,,Insert,278217803,0,A,8000,124300,G,
5.108762,,Cancel,278192379,,,-2000,,,
5.108762,,Insert,278217839,0,B,2000,122800,G,
5.108767,,Cancel,278217543,,,-2000,,,
5.108767,,Insert,278217843,0,A,2000,158600,G,
5.108783,,Insert,278217851,0,A,1000,124200,G,
5.10881,,Insert,278217859,0,A,1000,124200,G,
5.108812,,Cancel,278217803,,,-8000,,,
5.108969,,Cancel,278217563,,,-2000,,,
5.110015,,Cancel,278193011,,,-1000,,,
5.110089,,Cancel,278191755,,,-680,,,
5.110103,,Cancel,278188127,,,-1000,,,
5.110428,,Insert,278218135,0,B,690,124100,G,
5.1105,,Insert,278218139,0,A,1000,124900,G,
5.110546,,Cancel,278218135,,,-690,,,
5.111317,,Insert,278218223,0,A,690,124200,G,
5.11132,,Cancel,278188791,,,-8000,,,
5.111574,,Insert,278218275,0,A,1000,124200,G,
5.112431,,Cancel,278188119,,,-1000,,,
5.116931,,Insert,278218623,0,A,8000,124300,G,
5.117036,,Insert,278218631,0,A,1000,124300,G,
5.117054,,Insert,278218643,0,A,8000,124200,G,
5.117062,,Insert,278218651,0,A,1000,124200,G,
5.117606,,Cancel,278186839,,,-8000,,,
5.117808,,Insert,278218787,0,B,8000,123800,G,
5.11783,,Cancel,278181631,,,-1000,,,
5.117834,,Insert,278218795,0,A,1000,124200,G,
5.118195,,Cancel,278218795,,,-1000,,,
5.118276,,Cancel,278192687,,,-1000,,,
5.118287,,Insert,278218907,0,A,1000,124500,G,
5.118628,,Cancel,278186495,,,-1000,,,
5.126091,,Insert,278219335,0,A,1000,125700,G,
5.126256,,Insert,278219367,0,A,2000,124300,G,
5.126271,,Insert,278219379,0,A,8000,124200,G,
5.126306,,Insert,278219395,0,A,1000,124200,G,
5.126364,,Insert,278219439,0,A,1000,124200,G,
5.126401,,Cancel,278180719,,,-670,,,
5.126411,,Insert,5595941,0,A,1000,124100,F,
5.126411,,Cancel,278181763,,,-1000,,,
5.126444,,Insert,278219503,0,A,250,124200,G,
5.126463,,Insert,278219519,0,B,1000,124000,G,
5.126486,,Insert,278219547,0,A,1000,124100,G,
5.12651,,Cancel,278218631,,,-1000,,,
5.126517,,Cancel,278219379,,,-8000,,,
5.126528,,Insert,278219583,0,A,3000,124300,G,
5.126528,,Cancel,278217035,,,-3000,,,
5.126532,,Insert,278219587,0,A,690,124100,G,
5.126552,,Cancel,278181659,,,-2000,,,
5.126552,,Insert,278219611,0,A,2000,124500,G,
5.126552,,Insert,278219615,0,B,2000,123100,G,
5.126582,,Cancel,278085359,,,-1010,,,
5.126607,,Cancel,278219519,,,-1000,,,
5.126607,,Cancel,278217843,,,-2000,,,
5.126607,,Insert,278219643,0,A,2000,158500,G,
5.126632,,Cancel,278185619,,,-2000,,,
5.126632,,Insert,278219671,0,B,2000,122700,G,
5.126632,,Cancel,278219547,,,-1000,,,
5.126768,,Cancel,278219643,,,-2000,,,
5.126768,,Insert,278219819,0,A,2000,158600,G,
5.126817,,Insert,278219855,0,A,1000,124100,G,
5.126884,,Insert,278219923,0,A,60,124200,G,
5.126897,,Cancel,278219819,,,-2000,,,
5.126897,,Insert,278219935,0,A,2000,158500,G,
5.1269,,Insert,5595955,0,B,250,124100,F,
5.126919,,Insert,278219971,0,A,1000,124100,G,
5.126944,,Insert,278220015,0,A,1000,124100,G,
5.126944,,Insert,278220027,0,B,1000,123500,G,
5.126964,,Insert,278220047,0,A,250,124100,G,
5.127093,,Insert,278220227,0,A,1000,124100,G,
5.127122,,Cancel,278216835,,,-2000,,,
5.127122,,Insert,278220259,0,B,2000,90200,G,
5.127141,,Cancel,278072251,,,-1000,,,
5.127211,,Cancel,278220227,,,-1000,,,
5.127362,,Insert,278220495,0,A,1000,124100,G,
5.127421,,Insert,278220575,0,A,1000,124600,G,
5.127496,,Insert,278220643,0,A,1000,124400,G,
5.127554,,Insert,278220699,0,B,1000,124000,G,
5.127719,,Cancel,278220495,,,-1000,,,
5.127813,,Cancel,278220047,,,-250,,,
5.128091,,Cancel,278220643,,,-1000,,,
5.128302,,Cancel,278219587,,,-440,,,
5.12844,,Insert,278221031,0,B,690,124000,G,
5.128893,,Cancel,278219971,,,-1000,,,
5.130214,,Cancel,278219855,,,-1000,,,
5.130336,,Cancel,278204199,,,-1000,,,
5.130475,,Cancel,278219503,,,-250,,,
5.13048,,Cancel,278220015,,,-1000,,,
5.13052,,Insert,278221847,0,A,1000,124100,G,
5.130586,,Cancel,278182823,,,-8000,,,
5.130588,,Cancel,278218787,,,-8000,,,
5.130663,,Insert,278221859,0,B,8000,123600,G,
5.130804,,Insert,278221891,0,B,8000,123700,G,
5.130895,,Cancel,278219923,,,-60,,,
5.130948,,Insert,278221931,0,B,8000,123800,G,
5.131174,,Cancel,278210607,,,-1000,,,
5.132642,,Insert,278222083,0,A,1000,129000,G,
5.134021,,Cancel,278221847,,,-1000,,,
5.134136,,Insert,278222127,0,A,2000,125100,G,
5.134232,,Insert,278222135,0,B,1000,124000,G,
5.13426,,Insert,278222139,0,B,1000,124000,G,
5.13451,,Insert,278222147,0,B,1000,124000,G,
5.134588,,Cancel,278220575,,,-1000,,,
5.135075,,Cancel,278219611,,,-2000,,,
5.137446,,Insert,278222503,0,B,1000,123100,G,
5.140791,,Insert,278222631,0,A,2000,124300,G,
5.141027,,Insert,278222651,0,B,1000,124000,G,
5.14119,,Insert,278222679,0,B,1000,123800,G,
5.141294,,Cancel,278218907,,,-1000,,,
5.141365,,Cancel,278222651,,,-1000,,,
5.141483,,Cancel,278222679,,,-1000,,,
5.141508,,Cancel,278199083,,,-2000,,,
5.141796,,Insert,278222739,0,A,2000,124500,G,
5.148,,Insert,278222995,0,B,1000,122500,G,
5.161577,,Cancel,278219395,,,-1000,,,
5.17054,,Insert,278223431,0,B,8000,123900,G,
5.170548,,Insert,278223435,0,B,1000,124000,G,
5.170565,,Cancel,278214103,,,-1000,,,
5.170565,,Cancel,278214115,,,-1000,,,
5.170597,,Cancel,278219439,,,-1000,,,
5.170622,,Insert,278223447,0,B,1000,94600,G,
5.179373,,Insert,278223595,0,B,1000,124000,G,
5.179586,,Cancel,278219367,,,-2000,,,
5.179606,,Cancel,278222995,,,-1000,,,
5.179621,,Cancel,278218643,,,-8000,,,
5.179839,,Cancel,278218275,,,-1000,,,
5.182656,,Insert,278223715,0,B,1000,123700,G,
5.188058,,Cancel,278223595,,,-1000,,,
5.18806,,Insert,278223807,0,A,8000,124200,G,
5.188083,,Insert,278223815,0,A,1000,168100,G,
5.192402,,Cancel,278219671,,,-2000,,,
5.192402,,Insert,278223887,0,B,2000,123700,G,
5.192413,,Cancel,278202935,,,-2000,,,
5.192427,,Cancel,278209127,,,-1000,,,
5.192431,,Cancel,278209143,,,-1000,,,
5.207996,,Insert,278224143,0,B,1000,122500,G,
5.226685,,Cancel,278223715,,,-1000,,,
5.24029,,Cancel,278216903,,,-1000,,,
5.279,,Cancel,278224143,,,-1000,,,
5.281905,,Cancel,278223807,,,-8000,,,
5.281937,,Insert,278227047,0,B,1000,123700,G,
5.290387,,Insert,278227139,0,A,8000,124200,G,
5.296132,,Cancel,7078591,,,-10000,,,
5.296132,,Cancel,7078592,,,-10000,,,
5.296132,,Insert,7078593,1,A,10000,124700,G,
5.296132,,Insert,7078594,1,B,10000,123500,G,
5.315081,,Cancel,278214863,,,-1000,,,
5.315106,,Insert,278227943,0,A,1000,153600,G,
5.315113,,Cancel,278227139,,,-8000,,,
5.315131,,Insert,278227947,0,B,1000,80100,G,
5.332704,,Insert,278228135,0,A,2000,125300,G,
5.358983,,Insert,278228411,0,A,8000,124200,G,
5.367261,,Cancel,278222135,,,-1000,,,
5.367951,,Cancel,278227047,,,-1000,,,
5.369272,,Insert,278228891,0,B,1000,124000,G,
5.371959,,Cancel,278228411,,,-8000,,,
5.372039,,Insert,278228911,0,B,1000,124000,G,
5.372129,,Insert,278228943,0,B,1000,123700,G,
5.372465,,Cancel,278222739,,,-2000,,,
5.372523,,Cancel,278218651,,,-1000,,,
5.373479,,Insert,278229123,0,B,1000,124000,G,
5.3747,,Cancel,278217859,,,-1000,,,
5.374762,,Cancel,278222147,,,-1000,,,
5.374771,,Insert,278229175,0,B,1000,124100,G,
5.37478,,Cancel,278228911,,,-1000,,,
5.37478,,Insert,278229179,0,B,1000,124100,G,
5.374805,,Insert,278229183,0,B,3000,123900,G,
5.374807,,Insert,278229187,0,A,1000,124200,G,
5.374848,,Cancel,278220259,,,-2000,,,
5.374848,,Insert,278229191,0,B,2000,90300,G,
5.37487,,Cancel,278219615,,,-2000,,,
5.374907,,Insert,278229207,0,A,1000,124800,G,
5.374962,,Cancel,278219935,,,-2000,,,
5.374962,,Insert,278229211,0,A,2000,158600,G,
5.37546,,Cancel,278218223,,,-690,,,
5.382626,,Insert,278229387,0,B,700,124100,G,
5.382829,,Insert,278229391,0,B,8000,124000,G,
5.383046,,Insert,278229415,0,B,1000,122600,G,
5.383064,,Cancel,278229387,,,-700,,,
5.38309,,Insert,278229423,0,B,1000,124100,G,
5.383317,,Cancel,278229423,,,-1000,,,
5.385262,,Cancel,278219583,,,-3000,,,
5.385271,,Insert,278229499,0,B,700,124100,G,
5.386313,,Cancel,278229499,,,-700,,,
5.386315,,Insert,278229623,0,A,700,124200,G,
5.3869,,Cancel,278228891,,,-1000,,,
5.412806,,Cancel,278229623,,,-700,,,
5.415659,,Insert,278230079,0,A,700,124200,G,
5.420862,,Insert,278230191,0,B,700,124100,G,
5.420865,,Cancel,278230079,,,-700,,,
5.420885,,Cancel,278223447,,,-1000,,,
5.451383,,Cancel,278230191,,,-700,,,
5.451386,,Insert,278230707,0,A,700,124200,G,
5.451409,,Insert,278230715,0,B,1000,94700,G,
5.451499,,Cancel,278229179,,,-1000,,,
5.451562,,Cancel,278229175,,,-1000,,,
5.451593,,Insert,278230727,0,A,1000,124300,G,
5.451611,,Cancel,278229123,,,-1000,,,
5.451642,,Insert,278230731,0,B,2000,123100,G,
5.451748,,Insert,278230759,0,A,2000,124500,G,
5.451755,,Insert,278230763,0,A,8000,124200,G,
5.451757,,Insert,278230767,0,A,1000,124200,G,
5.451771,,Insert,278230771,0,A,1000,124200,G,
5.451854,,Insert,278230787,0,B,1000,124000,G,
5.451861,,Insert,278230795,0,A,1000,124200,G,
5.452016,,Cancel,278229207,,,-1000,,,
5.45203,,Cancel,278229191,,,-2000,,,
5.45203,,Insert,278230835,0,B,2000,90200,G,
5.452044,,Cancel,278229211,,,-2000,,,
5.452044,,Insert,278230839,0,A,2000,158500,G,
5.452708,,Cancel,278230839,,,-2000,,,
5.452708,,Insert,278230923,0,A,2000,158600,G,
5.452741,,Insert,278230927,0,A,1000,124800,G,
5.45996,,Cancel,278230795,,,-1000,,,
5.462603,,Cancel,278230771,,,-1000,,,
5.462826,,Insert,278231131,0,B,1000,124100,G,
5.462863,,Cancel,278230763,,,-8000,,,
5.462884,,Cancel,278230835,,,-2000,,,
5.462884,,Insert,278231139,0,B,2000,90300,G,
5.463005,,Cancel,278230731,,,-2000,,,
5.463005,,Cancel,278230759,,,-2000,,,
5.468711,,Cancel,278231131,,,-1000,,,
5.477339,,Insert,278231591,0,B,1000,124100,G,
5.508303,,Cancel,278230707,,,-700,,,
5.508305,,Insert,278232039,0,B,700,124100,G,
5.508514,,Insert,278232059,0,B,1000,124100,G,
5.508536,,Cancel,278232039,,,-700,,,
5.519468,,Insert,278232155,0,B,700,124100,G,
5.519494,,Cancel,278230767,,,-1000,,,
5.53355,,Cancel,278230787,,,-1000,,,
5.534542,,Insert,278232767,0,A,700,124200,G,
5.534542,,Cancel,278232155,,,-700,,,
5.53484,,Insert,278232819,0,A,1000,124200,G,
5.544504,,Cancel,278232059,,,-1000,,,
5.544519,,Insert,278233019,0,A,8000,124200,G,
5.544526,,Insert,278233023,0,A,1000,124200,G,
5.544558,,Cancel,278231591,,,-1000,,,
5.544603,,Insert,278233039,0,B,2000,123100,G,
5.544603,,Insert,278233043,0,A,2000,124500,G,
5.544779,,Insert,278233063,0,B,1000,124000,G,
5.544792,,Insert,278233067,0,A,1000,124200,G,
5.544986,,Cancel,278231139,,,-2000,,,
5.544986,,Insert,278233099,0,B,2000,90200,G,
5.545001,,Cancel,278230923,,,-2000,,,
5.545001,,Insert,278233103,0,A,2000,158500,G,
5.54547,,Cancel,278233103,,,-2000,,,
5.54547,,Insert,278233123,0,A,2000,158600,G,
5.54996,,Cancel,278233067,,,-1000,,,
5.552667,,Insert,278233279,0,A,1000,124200,G,
5.589117,,Cancel,278233279,,,-1000,,,
5.598406,,Cancel,7078593,,,-10000,,,
5.598406,,Cancel,7078594,,,-10000,,,
5.598406,,Insert,7078595,1,A,10000,124700,G,
5.598406,,Insert,7078596,1,B,10000,123500,G,
5.602239,,Cancel,278229391,,,-8000,,,
5.602311,,Cancel,278228943,,,-1000,,,
5.602311,,Cancel,278229415,,,-1000,,,
5.602503,,Insert,278234367,0,A,1000,124200,G,
5.602589,,Cancel,278222139,,,-1000,,,
