2023-03-16 19:55:07.876035 [INFO   ] [APP] application started
2023-03-16 20:07:33.964749 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:07:33.964771 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147100; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-16 20:07:33.993873 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:33.993912 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:33.993924 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147300; ask volumes: 6000; bid prices: 147000; bid volumes: 6000
2023-03-16 20:07:33.998246 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-16 20:07:33.998285 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:33.998297 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:33.998306 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-16 20:07:33.998318 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:34.004439 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-16 20:07:34.004474 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-16 20:07:34.004793 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:07:34.004807 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:07:34.219145 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:34.219186 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:34.219201 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 1000; bid prices: 147100; bid volumes: 1000
2023-03-16 20:07:34.219318 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:34.219334 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:34.219341 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:34.219348 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146600; bid volumes: 10000
2023-03-16 20:07:34.222118 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:07:34.222140 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:07:34.428010 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:34.428066 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:34.428081 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9400; bid prices: 147000; bid volumes: 900
2023-03-16 20:07:34.428204 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:34.428220 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:34.428226 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:34.428233 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146500; bid volumes: 10000
2023-03-16 20:07:34.430627 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:07:34.430651 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:07:34.737943 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:34.737985 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:34.737998 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 20; bid prices: 147000; bid volumes: 5640
2023-03-16 20:07:34.738119 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:34.738132 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:34.738138 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:34.738145 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-16 20:07:34.738317 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:07:34.738329 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:07:34.944936 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:34.944974 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:34.944987 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9420; bid prices: 147000; bid volumes: 900
2023-03-16 20:07:34.945104 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:34.945121 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:34.945128 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:34.945136 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-16 20:07:34.945759 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:07:34.945780 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:07:34.970401 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:34.970430 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:07:34.970441 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 900
2023-03-16 20:07:35.112407 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:35.112436 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:07:35.112448 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 500
2023-03-16 20:07:35.243111 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:35.243144 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:35.243159 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 13400; bid prices: 146900; bid volumes: 4000
2023-03-16 20:07:35.243254 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:35.243265 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:35.243268 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:35.243272 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-16 20:07:35.247172 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:07:35.247193 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:07:35.457017 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:35.457053 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:07:35.457067 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146400; bid volumes: 71
2023-03-16 20:07:35.498229 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:35.498272 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:35.498285 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146800; bid volumes: 2000
2023-03-16 20:07:35.498409 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:35.498425 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:35.498431 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:35.498438 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 9929
2023-03-16 20:07:35.499394 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:07:35.499412 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:07:35.707901 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:35.707935 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:35.707946 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146700; bid volumes: 1000
2023-03-16 20:07:35.708074 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:35.708091 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:35.708097 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:35.708105 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146200; bid volumes: 10000
2023-03-16 20:07:35.708293 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:07:35.708310 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:07:35.968837 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:35.968875 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:35.968888 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146700; bid volumes: 1000
2023-03-16 20:07:35.969007 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:35.969021 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:35.969026 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:35.969033 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146200; bid volumes: 10000
2023-03-16 20:07:35.969181 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:07:35.969194 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:07:36.265197 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:36.265228 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:36.265240 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146900; bid volumes: 5000
2023-03-16 20:07:36.265354 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:36.265369 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:36.265376 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:36.265383 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146300; bid volumes: 10000
2023-03-16 20:07:36.265965 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:07:36.265983 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:07:36.403127 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:36.403157 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:07:36.403168 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 0; bid volumes: 0
2023-03-16 20:07:36.456296 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:36.456329 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:36.456340 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146800; bid volumes: 14000
2023-03-16 20:07:36.456449 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:36.456463 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:36.456468 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:36.456474 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147500; ask volumes: 9908; bid prices: 146300; bid volumes: 10000
2023-03-16 20:07:36.457254 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:07:36.457273 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:07:36.604626 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:36.604660 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:07:36.604671 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146300; bid volumes: 17
2023-03-16 20:07:36.748878 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:36.748911 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:36.748922 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146800; bid volumes: 13000
2023-03-16 20:07:36.749044 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:36.749058 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:36.749064 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:36.749071 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147500; ask volumes: 10000; bid prices: 146300; bid volumes: 9983
2023-03-16 20:07:36.752693 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:07:36.752719 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:07:36.941747 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:36.941780 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:36.941791 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 13400; bid prices: 146800; bid volumes: 2000
2023-03-16 20:07:36.941952 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:07:36.941989 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:07:36.942014 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:07:36.942038 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 10000; bid prices: 146200; bid volumes: 100002023-03-16 20:08:59.446217 [INFO   ] [APP] application started
2023-03-16 20:08:59.446256 [INFO   ] [APP] loading configuration from 'autotrader.json'
2023-03-16 20:08:59.446476 [INFO   ] [CON] connecting to: 127.0.0.1:12345
2023-03-16 20:08:59.446577 [INFO   ] [CON] connected successfully to: 127.0.0.1:12345
2023-03-16 20:08:59.446620 [INFO   ] [BASE] logging in with teamname='TraderOne' and secret='secret'
2023-03-16 20:08:59.446724 [DEBUG  ] [CON] 'Exec' sent 103 bytes
2023-03-16 20:09:03.877737 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:03.877773 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:09:03.877810 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 1000; bid prices: 146900; bid volumes: 13000
2023-03-16 20:09:03.877832 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:03.877841 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:09:03.877848 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 0; bid volumes: 0
2023-03-16 20:09:04.108116 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:04.108161 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:09:04.108173 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9400; bid prices: 146900; bid volumes: 5000
2023-03-16 20:09:04.108182 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:04.108188 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:09:04.108194 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-16 20:09:04.364455 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:04.364497 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:09:04.364510 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 10400; bid prices: 146300; bid volumes: 1000
2023-03-16 20:09:04.364521 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:04.364527 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:09:04.364533 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-16 20:09:04.668960 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:04.668992 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:09:04.669005 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9410; bid prices: 146900; bid volumes: 3450
2023-03-16 20:09:04.669012 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:04.669015 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:09:04.669019 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-16 20:09:04.672054 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:04.672071 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:09:04.672079 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147600; ask volumes: 121; bid prices: 0; bid volumes: 0
2023-03-16 20:09:04.877716 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:04.877747 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-16 20:09:04.877758 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147100; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-16 20:09:04.910910 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:04.910931 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:09:04.910938 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147300; ask volumes: 4400; bid prices: 147100; bid volumes: 6000
2023-03-16 20:09:04.914304 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-16 20:09:04.914335 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:04.914347 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:09:04.914356 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-16 20:09:04.914366 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:09:04.918661 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-16 20:09:04.918685 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-16 20:09:04.919106 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:09:04.919125 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-16 20:09:05.114880 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:05.114913 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:09:05.114926 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 1000; bid prices: 147100; bid volumes: 1000
2023-03-16 20:09:05.115099 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-16 20:09:05.115113 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-16 20:09:05.115119 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-16 20:09:05.115126 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146600; bid volumes: 10000
2023-03-16 20:09:05.115783 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-16 20:09:05.115796 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
